outlet_id,outlet_name,state,city_or_scope,website,website_active,sustained_journalism,immigrant_or_diaspora_serving,institutional_form,public_institutional_signals,eligibility_status,primary_evidence_url,verification_notes,analysis_tier,core_inclusion,source_file,source_row_number
OR007,El Latino de Hoy,Oregon,Portland / statewide,https://www.ellatinodehoy.com/,yes,yes,yes,Spanish-language weekly/community newspaper,current 2026 news; founded 1991; Oregon Latino identity,verified_include,https://www.ellatinodehoy.com/,Strong current Latino community newspaper.,core_verified,yes,data/verification/oregon_verification_v1.csv,8
OR010,Elemento Latino,Oregon,Hillsboro / Portland,https://icgmultimedia.com/,yes,yes,yes,Latino news/interview program within multimedia company,current site; CEO/host; reporting/interviews/news; sponsors and clients,verified_include,https://icgmultimedia.com/,Eligible; useful commercial/multimedia case.,core_verified,yes,data/verification/oregon_verification_v1.csv,11
OR003,Maidan Newspaper,Oregon,Portland / Oregon & SW Washington,https://thegreatmediagroup.com/,yes,yes,yes,Ukrainian-language newspaper within multicultural media group,host company; immigrant/refugee mission; language; regional scope,verified_include,https://thegreatmediagroup.com/,Strong immigrant/refugee fit; useful hosted/networked case.,core_verified,yes,data/verification/oregon_verification_v1.csv,4
OR011,Noticias Latinas! Latin News,Oregon,Portland / Oregon & SW Washington,https://www.latinmedianw.com/noticiaslatinas.html,yes,yes,yes,Spanish-language newspaper within Latin Media Northwest LLC,current site; print distribution; publisher/editor structure; Oregon/Washington reach,verified_include,https://www.latinmedianw.com/noticiaslatinas.html,Strong community-newspaper case; institutional structure is publicly visible.,core_verified,yes,data/verification/oregon_verification_v1.csv,12
OR002,Noticias Noroeste,Oregon,Portland / Oregon & SW Washington,https://noticiasnw.com/,yes,yes,yes,independent Spanish-language digital newsroom,mission; founder/editor; weekday newscast; immigration and local-news categories,verified_include,https://noticiasnw.com/sobre-nosotros/,Very strong fit. Created after Univision Portland closure to serve Spanish-speaking Latino communities.,core_verified,yes,data/verification/oregon_verification_v1.csv,3
OR006,Oregon Hispano,Oregon,Statewide,https://www.oregonhispano.com/,yes,yes,yes,Spanish-language statewide digital news/community-information site,current 2026 news; statewide Latino/Hispanic mission; directory and service infrastructure,verified_include,https://www.oregonhispano.com/noticias/index.php,Eligible; institutional form appears commercial/digital and needs later ownership coding.,core_verified,yes,data/verification/oregon_verification_v1.csv,7
OR001,The Asian Reporter,Oregon,Portland,https://www.asianreporter.com/,yes,yes,yes,independent Asian community newspaper,current 2026 issues; local/international Asian news; explicit immigrant-community support,verified_include,https://www.asianreporter.com/,Strong fit. Current publication explicitly says it supports immigrant and U.S.-born Asian communities.,core_verified,yes,data/verification/oregon_verification_v1.csv,2
OR005,The Great Radio 1040 AM,Oregon,Portland,https://thegreatmediagroup.com/,yes,yes,yes,Slavic/Eastern European community radio within media group,community radio; host company; information/news orientation; immigrant audience,verified_include,https://thegreatmediagroup.com/,Eligible as a hosted radio case; deeper content coding can distinguish news/public affairs from general programming.,core_verified,yes,data/verification/oregon_verification_v1.csv,6
OR015,The Immigrant Story,Oregon,Portland,https://theimmigrantstory.org/,yes,yes,yes,volunteer-run nonprofit multimedia storytelling organization,nonprofit; founder; 60+ volunteers; immigrant/refugee reporting; podcasts and documentary storytelling,verified_include,https://theimmigrantstory.org/our-story/,Strong fit despite not being a conventional newsroom; explicitly reports and publishes immigrant/refugee stories.,core_verified,yes,data/verification/oregon_verification_v1.csv,16
PA001,AL DÍA News,Pennsylvania,Philadelphia,https://aldianews.com/,yes,yes,yes,multiplatform bilingual/multicultural news organization,founded 1994; journalist-owned; English/Spanish; Philadelphia coverage; Latino experience mission,verified_include,https://www.aldianews.com/en/about-us,Strong active fit; useful commercial/multiplatform Latino case.,core_verified,yes,data/verification/pennsylvania_verification_v1.csv,2
PA028,Barrio Latino WRCT,Pennsylvania,Pittsburgh,https://www.wrct.org/,yes,yes_mixed_format,yes,Spanish-language community radio program hosted by WRCT,2026 station page says program is entering 25th year; weekly Thursday 6 p.m. slot,verified_include_hosted_program,https://www.wrct.org/page/75/,Strong hosted-program case; code host station separately and assess journalism/public-affairs share in deeper pass.,core_verified,yes,data/verification/pennsylvania_verification_v1.csv,29
PA015,Indonesian Lantern,Pennsylvania,Philadelphia metro,,yes_as_org_identity,likely_yes,yes,Indonesian community media outlet,identified with named leader in Philadelphia Asian-media coalition,verified_include_with_secondary_evidence,https://www.inquirer.com/business/philadelphia-asian-media-coalition-david-oh-20240408.html,Include provisionally; confirm cadence and journalism format.,core_verified,yes,data/verification/pennsylvania_verification_v1.csv,16
PA005,Inti Media,Pennsylvania,Philadelphia,https://www.intimedia.org/,yes,yes,yes,independent nonprofit Latine-led newsroom and production hub,founded 2024; multilingual newsroom; staff; community-centered reporting; immigration/social-issues coverage,verified_include,https://www.intimedia.org/mission,Excellent core case; strong nonprofit/community-centered institutional model.,core_verified,yes,data/verification/pennsylvania_verification_v1.csv,6
PA013,Korean Phila Times,Pennsylvania,Philadelphia metro,,yes_as_org_identity,yes,yes,Korean community news organization,named newsroom leaders in 2024 Philadelphia Asian-media coalition,verified_include_with_secondary_evidence,https://www.inquirer.com/business/philadelphia-asian-media-coalition-david-oh-20240408.html,Likely distinct outlet; confirm direct site and relationship to Korea Times Philadelphia in next pass.,core_verified,yes,data/verification/pennsylvania_verification_v1.csv,14
PA008,Metro Chinese Weekly,Pennsylvania,Greater Philadelphia,https://newmainstreammedia.com/,yes_via_parent,yes,yes,Chinese-language weekly within New Mainstream Media,64-page weekly; publisher identified; Asian media coalition; parent-company structure,verified_include,https://www.inquirer.com/business/philadelphia-asian-media-coalition-david-oh-20240408.html,Strong language-community outlet; parent/host should be linked separately.,core_verified,yes,data/verification/pennsylvania_verification_v1.csv,9
PA009,Metro Viet News,Pennsylvania,Greater Philadelphia,https://newmainstreammedia.com/,yes_via_parent,yes,yes,Vietnamese-language weekly within New Mainstream Media,32-page weekly; publisher identified; Asian media coalition; parent-company structure,verified_include,https://www.inquirer.com/business/philadelphia-asian-media-coalition-david-oh-20240408.html,Strong language-community outlet; parent/host should be linked separately.,core_verified,yes,data/verification/pennsylvania_verification_v1.csv,10
PA014,Philadelphia Asian News,Pennsylvania,Philadelphia,,yes_as_org_identity,yes,yes,Vietnamese community news organization,identified with named leader in Philadelphia Asian-media coalition,verified_include_with_secondary_evidence,https://www.inquirer.com/business/philadelphia-asian-media-coalition-david-oh-20240408.html,Strong candidate; direct site needed for institutional-depth coding.,core_verified,yes,data/verification/pennsylvania_verification_v1.csv,15
PA020,Pittsburgh Latino Magazine / PRESENTE Pittsburgh Media,Pennsylvania,Pittsburgh / Western Pennsylvania,https://pitlatinomag.com/,yes,yes,yes,bilingual Latino print/digital publication within Presente Pittsburgh Media LLC,founded 2020; founder identified; print/digital; local stories; Latino community mission,verified_include,https://pitlatinomag.com/about/,Strong Western Pennsylvania Latino media case.,core_verified,yes,data/verification/pennsylvania_verification_v1.csv,21
PA025,Telemundo 62 / WWSI,Pennsylvania,Philadelphia,https://www.telemundo62.com/,yes,yes,yes,Spanish-language local television newsroom; Telemundo/NBCUniversal,active 2026 local coverage; dedicated local newsroom; immigration/community reporting; news standards,verified_include,https://www.telemundo62.com/noticias/local/,Strong large-network comparison case.,core_verified,yes,data/verification/pennsylvania_verification_v1.csv,26
PA012,The Korea Times Philadelphia,Pennsylvania,Elkins Park / Philadelphia metro,https://koreatimesphila.com/,likely_yes,yes,yes,Korean-language community newspaper,current local Korean/Pennsylvania publication identity; direct institutional detail limited,verified_include_with_site_limit,https://koreatimesphila.com/,Eligible; deeper ownership/staff coding still needed.,core_verified,yes,data/verification/pennsylvania_verification_v1.csv,13
PA026,Univision 65 / WUVP,Pennsylvania,Philadelphia,https://www.univision.com/local/philadelphia-wuvp,yes,yes,yes,Spanish-language local television newsroom; TelevisaUnivision,active 2026 local news; dedicated newsroom team; explicit Delaware Valley Hispanic-service mission,verified_include,https://www.univision.com/local/philadelphia-wuvp/quienes-somos,Strong network-affiliated local-news case.,core_verified,yes,data/verification/pennsylvania_verification_v1.csv,27
PA024,WFMZ Edición en Español,Pennsylvania,Lehigh Valley / Allentown,https://www.wfmz.com/,yes_brand_known,likely_yes,yes,Spanish-language local-news product within WFMZ,local Spanish-news product known; site access limited during verification,verified_include_with_site_limit,https://www.wfmz.com/,Include as network-affiliated local Spanish-news comparison; verify staffing later.,core_verified,yes,data/verification/pennsylvania_verification_v1.csv,25
RI001,Acontecer Latino,Rhode Island,Providence / statewide,https://acontecerlatino.com/,yes,yes,yes,Spanish-language digital news outlet,active 2026 local Rhode Island reporting; about page explicitly centers Hispanic communities and local/state news,verified_include,https://acontecerlatino.com/,Strong current Latino digital-news case.,core_verified,yes,data/verification/rhode_island_verification_v1.csv,2
RI002,Noticias Rhode Island,Rhode Island,Statewide,https://noticiasrhodeisland.com/,yes,yes_mixed_news_information,yes,Spanish-language digital community news outlet,active Sept. 2026; founded in 2016 to fill information gap among Spanish-speaking Rhode Islanders,verified_include_mixed_format,https://noticiasrhodeisland.com/,Current and community-focused; deeper pass should document ownership/staff.,core_verified,yes,data/verification/rhode_island_verification_v1.csv,3
SD001,El Sol Media Group / El Sol Newspaper,South Dakota,Sioux Falls / statewide,https://www.elsolmedia.com/,yes,yes_mixed_news_information,yes,Spanish-language newspaper within local media group,"serves Spanish-speaking South Dakota; distributes across 30+ locations; editorial content includes immigration, education, health, business and community affairs",verified_include,https://www.elsolmedia.com/about-us.html,Strong Latino community-media case.,core_verified,yes,data/verification/south_dakota_verification_v1.csv,2
SD002,El Sol Television,South Dakota,Sioux Falls / statewide,https://www.elsolmedia.com/,yes,yes_mixed_public_affairs,yes,Spanish-language television program within El Sol Media Group,"weekly KTTW FOX program; 100+ episodes; local Hispanic community events, public figures and current topics",verified_include_hosted_program,https://www.elsolmedia.com/advertise-with-us.html,Link to SD001 host; do not treat host and program as unrelated organizations.,core_verified,yes,data/verification/south_dakota_verification_v1.csv,3
SD003,Que Pasa Sioux Falls,South Dakota,Sioux Falls,https://quepasasiouxfalls.org/,yes,mixed_news_resources,yes,community nonprofit/information-news platform,"explicit mission to provide essential news, resources and opportunities in Spanish for Hispanic and immigrant community",verified_include_mixed_format,https://quepasasiouxfalls.org/,Eligible as hybrid information/news infrastructure; deeper pass should assess original reporting frequency.,core_verified,yes,data/verification/south_dakota_verification_v1.csv,4
TN001,Memphis Noticias,Tennessee,Memphis / West Tennessee,https://memphisnoticias.com/,yes,yes,yes,independent Spanish-language digital newsroom,active Sept. 2026; explicit mission to serve Memphis Spanish-speaking and immigrant communities; staff/editorial commitments publicly described,verified_include,https://memphisnoticias.com/our-story/,Excellent core immigrant-serving newsroom.,core_verified,yes,data/verification/tennessee_verification_v1.csv,2
TN002,Nashville Noticias,Tennessee,Nashville / Middle Tennessee,https://nashvillenoticias.com/,yes,yes,yes,Spanish-language digital local-news outlet,active Sept. 2026 local Nashville and Tennessee reporting; site identifies Nashville Noticias LLC and Hispanic-community mission,verified_include,https://nashvillenoticias.com/,Strong current local Spanish-language case.,core_verified,yes,data/verification/tennessee_verification_v1.csv,3
TN004,Que Pasa Nashville,Tennessee,Nashville / Middle Tennessee,https://www.newschannel5.com/plus/que-pasa-nashville,yes,yes_public_affairs,yes,hosted Hispanic-community public-affairs program on NewsChannel 5+,current 2026 weekly broadcasts; interviews community leaders and organizations about opportunities and challenges facing Hispanic community,verified_include_hosted_program,https://www.newschannel5.com/plus/que-pasa-nashville,Strong hosted-program case.,core_verified,yes,data/verification/tennessee_verification_v1.csv,5
TX022,Al Día Dallas,Texas,Dallas-Fort Worth,https://www.dallasnews.com/espanol/al-dia/,yes,yes,yes,Spanish-language newsroom/product within Dallas Morning News,current Spanish-language general and local news; institutional parent visible,verified_include,https://www.dallasnews.com/espanol/al-dia/,Strong network-affiliated comparison case.,core_verified,yes,data/verification/texas_verification_v1.csv,23
TX006,Arab Voices,Texas,Houston,https://www.arabvoices.net/,yes,yes,yes,independent syndicated Arab-American radio talk show,weekly production since 2002; immigration/civil-rights/news agenda; Houston KPFT carriage,verified_include,https://www.arabvoices.net/about.htm,Very strong immigrant/diaspora public-affairs case.,core_verified,yes,data/verification/texas_verification_v1.csv,7
TX019,Dallas Chinese News Network,Texas,Dallas-Fort Worth,https://dcnn.info/,yes,yes,yes,Chinese-language digital/video community news outlet,current 2026 North Texas news; Chinese-language mission; local reporting/video,verified_include,https://dcnn.info/,Strong current Chinese-language digital-media case.,core_verified,yes,data/verification/texas_verification_v1.csv,20
TX028,Dallas Weekly,Texas,Dallas-Fort Worth,https://dallasweekly.com/,yes,yes,partly,Black/African-diaspora community newsroom,current 2026 newsroom; explicitly identifies African diaspora and growing Black immigrant readership,verified_include_comparison,https://dallasweekly.com/about/,Include as a comparison/boundary case rather than core immigrant outlet; diaspora framing is explicit but mission is broader Black community journalism.,core_verified,yes,data/verification/texas_verification_v1.csv,29
TX014,El Mundo Newspaper,Texas,Austin / Central Texas,https://elmundonewspaper.com/,likely_yes,yes,yes,Spanish-language community newspaper,longstanding Austin/San Antonio distribution; Latino readership,verified_include_with_secondary_evidence,https://en.wikipedia.org/wiki/El_Mundo_(Texas),"Eligible, but replace secondary evidence with current outlet institutional page in next pass.",core_verified,yes,data/verification/texas_verification_v1.csv,15
TX008,HUM FM 103.5,Texas,Houston,,yes,yes_mixed_with_entertainment,yes,South Asian multilingual commercial radio station,24/7 English/Urdu/Hindi service; locally owned; community information and media enterprise,verified_include,https://www.houstonchronicle.com/news/houston-texas/article/houston-ethnic-media-outlets-19746037.php,"Eligible, but code journalism/public-affairs share separately from entertainment programming.",core_verified,yes,data/verification/texas_verification_v1.csv,9
TX024,India Herald,Texas,Houston / Sugar Land,https://india-herald.com/,yes,yes,yes,South Asian weekly community newspaper,current 2026 issues; publisher/editor identified; established 1995; weekly publishing,verified_include,https://india-herald.com/,Strong independent South Asian community-paper case.,core_verified,yes,data/verification/texas_verification_v1.csv,25
TX007,Indo American News,Texas,Houston,https://indoamerican-news.com/,yes,yes,yes,South Asian weekly newspaper and radio operation,2026 weekly editions; 45-year publication history; Texas readership; local/global South Asian news,verified_include,https://indoamerican-news.com/about-ian/,"Excellent institutional case with print, web and radio.",core_verified,yes,data/verification/texas_verification_v1.csv,8
TX015,La Prensa Texas,Texas,San Antonio,https://www.laprensatexas.com/,yes,yes,yes,Latina-owned bilingual community newspaper,current 2026 weekly editions; ownership; bilingual mission; print/digital distribution,verified_include,https://www.laprensatexas.com/about,Very strong institutional case; current owner and community mission publicly documented.,core_verified,yes,data/verification/texas_verification_v1.csv,16
TX001,La Voz de Denver Harbor,Texas,Houston,https://lavozdedenverharbor.com/,yes,yes,yes,free neighborhood/community newspaper,current 2026 digital issues; named editor/writers; community mission,verified_include,https://lavozdedenverharbor.com/,Strong current local-community case; immigrant-serving intensity should be coded alongside broader Latino neighborhood focus.,core_verified,yes,data/verification/texas_verification_v1.csv,2
TX013,La Voz de Houston,Texas,Houston,https://www.houstonchronicle.com/la-voz/,yes,yes,yes,Spanish-language Houston Chronicle publication,current Spanish local/news product; Hearst/Houston Chronicle institutional support,verified_include,https://www.houstonchronicle.com/la-voz/,Strong network-affiliated comparison case rather than independent immigrant newsroom.,core_verified,yes,data/verification/texas_verification_v1.csv,14
TX009,Masala Radio 98.7 FM,Texas,Sugar Land / Houston,https://masalaradio.com/,yes,yes_mixed_with_entertainment,yes,Indian/South Asian commercial radio station,active 98.7 service; Indian community orientation; news/current-affairs among entertainment programming,verified_include,https://masalaradio.com/,Eligible mixed-format outlet; deeper coding should distinguish news/public-affairs share.,core_verified,yes,data/verification/texas_verification_v1.csv,10
TX002,Que Onda Magazine,Texas,Houston,https://queondamagazine.com/,yes,yes,yes,family-owned bilingual Hispanic magazine/news network,current 2026 editions; immigrant-founded; print/digital; advertising and newsroom activity,verified_include,https://queondamagazine.com/blog/,Strong immigrant-founded Latino media case.,core_verified,yes,data/verification/texas_verification_v1.csv,3
TX005,Southern Chinese Daily News,Texas,Houston,https://www.scdaily.com/,yes,yes,yes,Chinese-language daily newspaper within Southern News Group,daily editions; Houston headquarters; multimedia group structure,verified_include,https://www.houcyp.com/,Strong commercial/networked Chinese-language case.,core_verified,yes,data/verification/texas_verification_v1.csv,6
TX004,U.S. Chinese Channel AM1050,Texas,Houston,,yes,yes,yes,Chinese-language radio/news service,Houston Chronicle documents Chinese-language local/global news and emergency information,verified_include_with_secondary_evidence,https://www.houstonchronicle.com/news/houston-texas/article/houston-ethnic-media-outlets-19746037.php,Strong fit; direct institutional website still needed.,core_verified,yes,data/verification/texas_verification_v1.csv,5
TX026,VIETV Network,Texas,Houston,https://vietv.com/,yes,yes,yes,Vietnamese-language television/radio/media network,Houston headquarters; daily news broadcasts; local/national affiliates; Vietnamese audience,verified_include,https://vietv.com/,Very strong networked diaspora-media case.,core_verified,yes,data/verification/texas_verification_v1.csv,27
TX010,Voice of Asia,Texas,Houston,https://voiceofasia.news/,likely_yes,yes,yes,South Asian/Asian community newspaper/digital outlet,longstanding Houston Asian-community news identity; direct current site available,verified_include,https://voiceofasia.news/,Strong community-media candidate; institutional details need deeper pass.,core_verified,yes,data/verification/texas_verification_v1.csv,11
UT003,Avanza 88.3,Utah,Salt Lake City / statewide,https://www.avanzautah.org/,yes,yes_mixed_public_media,yes,bilingual public-radio/community media service within University of Utah public media,"launched in 2024 by University of Utah, PBS Utah and KUER; substantial bilingual community/public-affairs programming",verified_include_mixed_format,https://www.avanzautah.org/nuestra-comunidad/2026-07-01/two-years-in-edgar-zuniga-reflects-on-avanzas-mission,Strong institutional public-media case.,core_verified,yes,data/verification/utah_verification_v1.csv,4
UT002,KUER En Español,Utah,Salt Lake City / statewide,https://www.kuer.org/kuer-en-espanol,yes,yes,yes,Spanish-language news product within KUER public radio newsroom,"statewide politics, education and immigration coverage; twice-weekly human review of AI-translated stories",verified_include_hosted_program,https://www.kuer.org/kuer-en-espanol,Important hosted language-access journalism product.,core_verified,yes,data/verification/utah_verification_v1.csv,3
UT004,Punto de Encuentro,Utah,Salt Lake City / statewide,https://www.avanzautah.org/,yes,yes_public_affairs,yes,Spanish-language hosted public-affairs program on Avanza,current 2026 program discussing Latino community and bilingual public media,verified_include_hosted_program,https://www.avanzautah.org/nuestra-comunidad/2026-07-01/two-years-in-edgar-zuniga-reflects-on-avanzas-mission,Count at program level only if program-level cases are retained consistently.,core_verified,yes,data/verification/utah_verification_v1.csv,5
UT006,The Salt Lake Tribune En Español,Utah,Statewide,https://www.sltrib.com/en-espanol/,yes,yes,yes,Spanish-language product within nonprofit statewide newsroom,active 2026 Spanish-language local reporting including immigration and public-service coverage,verified_include_hosted_language_product,https://www.sltrib.com/en-espanol/,Strong network/hosted comparison; parent newsroom is not immigrant-specific.,core_verified,yes,data/verification/utah_verification_v1.csv,7
UT001,Utah Korean Newspaper,Utah,Salt Lake City / statewide,https://koreanutah.blogspot.com/,yes,yes_mixed_news_community,yes,Korean-language monthly community newspaper hosted by Korean American Federation of Utah,digital archive shows monthly issues through Sept. 2026; editor listed; federation-hosted,verified_include_hosted_program,https://koreanutah.blogspot.com/,Strong Korean diaspora case; hosted by community association rather than stand-alone newsroom.,core_verified,yes,data/verification/utah_verification_v1.csv,2
VT001,"Many Voices, One Vermont",Vermont,Burlington / statewide,https://993wbtv.org/,yes,yes_current_affairs,yes,hosted community-radio current-affairs program on WBTV-LP,"launched 2026; Sundays 1:00–1:30 PM; produced with CVRAN, USCRI Vermont, VAAP and partners; centers refugee, asylum-seeker and newcomer voices",verified_include_hosted_program,https://cvran.org/2026/06/29/tune-into-many-voices-one-vermont-sundays-at-1pm/,Strong hosted newcomer/refugee media case.,core_verified,yes,data/verification/vermont_verification_v1.csv,2
WA016,Crossings TV Seattle service,Washington,Seattle / statewide,https://www.crossingstv.com/,yes,yes,yes,multilingual Asian television network serving Seattle market,multilingual news/information; multi-market service; immigrant-language audiences,verified_include,https://www.crossingstv.com/,Eligible as a regional/networked comparison case rather than a Seattle-based newsroom.,core_verified,yes,data/verification/washington_verification_v1.csv,17
WA001,International Examiner,Washington,Seattle,https://iexaminer.org/,yes,yes,yes,501(c)(3) nonprofit pan-Asian community newsroom,board; staff; 990; distribution; current publishing schedule,verified_include,https://iexaminer.org/about/,Very strong institutional case; explicit nonprofit governance and current staff structure.,core_verified,yes,data/verification/washington_verification_v1.csv,2
WA009,Korea Daily Seattle,Washington,Seattle,,likely_yes,yes,yes,Korean-language community news outlet,listed by Seattle civic-engagement media partners; Seattle market presence,verified_include_with_directory_evidence,https://www.cityofseattle.org/immigrant-and-refugee/issues-and-policies/voting-data,"Eligible, but direct current local-site and ownership verification should be added in a later institutional-depth pass.",core_verified,yes,data/verification/washington_verification_v1.csv,10
WA010,Korea Times Seattle,Washington,Seattle,,likely_yes,yes,yes,Korean-language community newspaper,listed in current Seattle newspaper directories; Seattle edition identity,verified_include_with_directory_evidence,https://www.w3newspapers.com/usa/washington/seattle/,Eligible; direct local institutional page still needs deeper verification.,core_verified,yes,data/verification/washington_verification_v1.csv,11
WA013,La Raza del Noroeste,Washington,Seattle / Puget Sound,https://www.larazanw.com/,yes,yes,yes,Spanish-language commercial community publication; Black Press/Sound Publishing network,publisher; advertising structure; local coverage; Spanish-language mission; corporate affiliation,verified_include,https://www.larazanw.com/advertising/,Strong network-affiliated comparison case.,core_verified,yes,data/verification/washington_verification_v1.csv,14
WA002,Northwest Asian Weekly,Washington,Seattle,https://nwasianweekly.com/,yes,yes,yes,Asian American digital community newspaper,active digital publication; new ownership since 2024; community mission,verified_include,https://nwasianweekly.com/about/,Strong fit. Print ended in 2023 but online publication remains active.,core_verified,yes,data/verification/washington_verification_v1.csv,3
WA005,Northwest Vietnamese News,Washington,Seattle / Newcastle,https://nvnorthwest.com/,yes,yes,yes,Vietnamese community newspaper; independent branch of Nguoi Viet Daily,CEO; editor; assistant editor; family management; TV reporting; community history,verified_include,https://nvnorthwest.com/about/,Excellent fit and strong institutional-detail case.,core_verified,yes,data/verification/washington_verification_v1.csv,6
WA007,Runta News,Washington,Seattle / Northwest,https://runtanews.com/,yes,yes,yes,Somali/African/Muslim multimedia community outlet,publisher/chief editor; managing editor; current local/community coverage; multimedia operation,verified_include,https://runtanews.com/about-us/,Very strong immigrant-serving fit.,core_verified,yes,data/verification/washington_verification_v1.csv,8
WA003,Seattle Chinese Post,Washington,Seattle,https://seattlechinesepost.com/,yes,yes,yes,Chinese-language digital community publication hosted by nonprofit,current 2026 posts; revived under Asia Pacific Cultural Center after 2023 transfer,verified_include,https://seattlechinesepost.com/,Strong hosted-media case; institutional change should be coded at host-organization level.,core_verified,yes,data/verification/washington_verification_v1.csv,4
WA004,Seattle Chinese Times,Washington,Seattle,https://seattlechinesetimes.com/,yes,yes,yes,Chinese-language/bilingual community news outlet,current 2026 local/community/election coverage,verified_include,https://seattlechinesetimes.com/,Strong current community-news case.,core_verified,yes,data/verification/washington_verification_v1.csv,5
WA006,Seattle Viet Times,Washington,Mill Creek / Greater Seattle,,likely_yes,yes,yes,Vietnamese weekly community newspaper,listed in current community-media directories; contact and journalism category visible,verified_include_with_directory_evidence,https://echox.org/directory/seattle-viet-times/,Current outlet identity supported by community-media directory; direct website not identified in this pass.,core_verified,yes,data/verification/washington_verification_v1.csv,7
WA008,The North American Post,Washington,Seattle,https://napost.com/,yes,yes,yes,Japanese-English community newspaper; minority-owned publisher,corporate overview; bilingual mission; circulation; publishing schedule; nonprofit archival arm,verified_include,https://napost.com/about/,Strong institutional-variation case; serves Japanese Americans and newly arriving Japanese natives.,core_verified,yes,data/verification/washington_verification_v1.csv,9
WI003,El Conquistador Latino Newspaper,Wisconsin,Milwaukee,https://www.mkenews.com/,yes,yes,yes,Spanish-language Latino newspaper/digital outlet,active 2026 news and events; Milwaukee focus,verified_include,https://www.mkenews.com/,Strong current Latino community outlet.,core_verified,yes,data/verification/wisconsin_verification_v1.csv,4
WI001,La Comunidad News Online,Wisconsin,Madison,https://wisconsinlcnews.com/,yes,yes,yes,Spanish-language digital/community newspaper,active Sept. 2026 local reporting; interviews and community news; Madison focus,verified_include,https://wisconsinlcnews.com/,Strong current Latino-community news case.,core_verified,yes,data/verification/wisconsin_verification_v1.csv,2
WI006,La Movida Radio,Wisconsin,Madison,https://www.lamovidaradio.com/,yes,mixed_news_entertainment,yes,Spanish-language commercial/community radio,24/7 Spanish service; explicitly aims to entertain and inform; close ties to Madison Latino organizations,verified_include_mixed_format,https://www.lamovidaradio.com/quienes-somos/,Eligible mixed-format case; code journalism/public-affairs share separately.,core_verified,yes,data/verification/wisconsin_verification_v1.csv,7
WI009,Nyob Zoo Milwaukee TV,Wisconsin,Milwaukee,,historical_to_recent,yes,yes,Hmong-language TV news/community program,documented as Wisconsin's Hmong TV news program; later health/community collaborations continue beyond launch,verified_include_with_secondary_evidence,https://milwaukeenns.org/2017/10/23/hmong-community-members-praise-tv-show-highlighting-invisible-community/,Important Hmong program-level case; direct 2026 schedule/current ownership should be checked in deeper pass.,core_verified,yes,data/verification/wisconsin_verification_v1.csv,10
WI005,Spanish Journal Network,Wisconsin,Milwaukee,https://www.spanishjournal.com/,yes,yes,yes,bilingual/Spanish community newspaper and digital outlet,active Sept. 2026 Wisconsin and Milwaukee news; immigration and Latino-community coverage,verified_include,https://www.spanishjournal.com/,Strong current immigrant-serving/Latino-community case.,core_verified,yes,data/verification/wisconsin_verification_v1.csv,6
WI002,Suab Hmong News,Wisconsin,Milwaukee,https://suabhmongnews.com/,likely_yes,yes,yes,Hmong community TV/news operation,CUNY profile documents original reporting for Hmong immigrants and community storytelling,verified_include_with_secondary_evidence,https://immigrantmediareport.journalism.cuny.edu/suab-hmong-news/,Strong Hmong immigrant-media case; direct 2026 site/institutional details need deeper coding.,core_verified,yes,data/verification/wisconsin_verification_v1.csv,3
WI013,Wisconsin Muslim Journal,Wisconsin,Milwaukee,https://wisconsinmuslimjournal.org/,yes,yes,yes,independent online Muslim community newspaper published by Milwaukee Muslim Women's Coalition,launched 2018; current Sept. 2026 semiweekly reporting; explicit Wisconsin Muslim-community news mission,verified_include,https://wisconsinmuslimjournal.org/about/,Strong community/diaspora-relevant case; broader Muslim community focus includes immigrant/refugee populations.,core_verified,yes,data/verification/wisconsin_verification_v1.csv,14
WY002,KHOL En Español,Wyoming,Jackson / Teton County,https://891khol.org/espanol/,yes,yes_selected_reporting,yes_language_service,Spanish-language reporting within nonprofit community radio newsroom,KHOL maintains En Español archive and has produced original Spanish-language immigration and community reporting,verified_include_hosted_language_product,https://891khol.org/espanol/,Hosted language-access journalism product; parent newsroom is general-interest.,core_verified,yes,data/verification/wyoming_verification_v1.csv,3
WY001,TODO TV / Prisma TV,Wyoming,Jackson / Teton County,https://todotvisn.com/,yes_current_streaming,yes,yes,independent Spanish-language local video/streaming newsroom,launched 2023 with local newscasts; by June 2026 former broadcast license abandoned and Spanish-language service continues via streaming as Prisma TV/TODO TV-branded social news,verified_include,https://891khol.org/spanish-language-news-gets-streaming-makeover/,Treat as organizational/platform transition rather than outlet death.,core_verified,yes,data/verification/wyoming_verification_v1.csv,2
